step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.1,6,10.0
20.0,-0.45000000000000007,9,55.0
25.0,-0.48,11,103.0
30.0,-0.6299999999999999,13,166.0
35.0,-0.6900000000000002,15,235.0
40.0,-0.7999999999999998,17,315.0
45.0,-0.9099999999999997,19,406.0
50.0,-0.20000000000000018,15,426.0
55.0,0.3899999999999997,16,387.0
60.0,0.1499999999999999,14,372.0
65.0,0.3500000000000001,15,337.0
70.0,0.5700000000000003,10,280.0
75.0,1.13,7,167.0
80.0,-0.48,12,215.0
85.0,-0.71,17,286.0
90.0,-0.9100000000000001,19,377.0
95.0,-0.9700000000000002,20,474.0
100.0,-0.9799999999999995,22,572.0
105.0,-1.1000000000000005,22,682.0
110.0,-1.2199999999999989,26,804.0
115.0,-1.33,28,937.0
120.0,-1.4300000000000015,30,1080.0
125.0,-1.5299999999999994,32,1233.0
130.0,-1.6199999999999992,34,1395.0
135.0,0.009999999999999787,30,1394.0
140.0,1.629999999999999,20,1231.0
145.0,-0.3699999999999992,21,1268.0
150.0,-1.1799999999999997,26,1386.0
155.0,-1.540000000000001,34,1540.0
160.0,-1.8699999999999992,39,1727.0
165.0,-2.080000000000002,44,1935.0
170.0,-2.25,45,2160.0
175.0,-2.2699999999999996,47,2387.0
180.0,-2.4299999999999997,49,2630.0
185.0,-2.4800000000000004,51,2878.0
190.0,-2.6099999999999994,53,3139.0
195.0,-2.700000000000003,56,3409.0
200.0,-2.969999999999999,61,3706.0
205.0,-3.0899999999999963,63,4015.0
210.0,-0.6499999999999986,57,4080.0
215.0,1.4799999999999969,51,3932.0
220.0,-2.3500000000000014,45,4167.0
225.0,-2.3399999999999963,50,4401.0
230.0,0.8999999999999986,51,4311.0
235.0,3.5700000000000003,53,3954.0
240.0,5.449999999999996,51,3409.0
245.0,0.05000000000000426,43,3404.0
250.0,2.169999999999998,35,3187.0
255.0,3.1300000000000026,35,2874.0
260.0,1.2399999999999984,34,2750.0
265.0,0.75,37,2675.0
270.0,2.3299999999999983,35,2442.0
