step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.06,4,6.0
20.0,-0.42,10,48.0
25.0,-0.29000000000000004,9,77.0
30.0,-0.56,12,133.0
35.0,-0.17999999999999994,8,151.0
40.0,0.16999999999999993,8,134.0
45.0,0.30000000000000004,4,104.0
50.0,0.24,7,80.0
55.0,0.2300000000000001,2,57.0
60.0,0.21999999999999997,4,35.0
65.0,0.17999999999999997,1,17.0
70.0,0.09000000000000001,1,8.0
75.0,-0.06999999999999999,2,15.0
80.0,-0.15,3,30.0
85.0,-0.18,5,48.0
90.0,-0.45000000000000007,11,93.0
95.0,-0.5499999999999999,11,148.0
100.0,-0.6299999999999999,13,211.0
105.0,-0.6499999999999999,13,276.0
110.0,-0.7100000000000004,15,347.0
115.0,-0.1299999999999999,11,360.0
120.0,-0.1599999999999997,15,376.0
125.0,0.4299999999999997,10,333.0
130.0,1.25,7,208.0
135.0,0.020000000000000018,7,206.0
140.0,-0.6000000000000001,14,266.0
145.0,-0.6999999999999997,14,336.0
150.0,-0.8599999999999999,18,422.0
155.0,-0.9000000000000004,18,512.0
160.0,-1.1100000000000003,24,623.0
165.0,0.4500000000000002,20,578.0
170.0,-1.0099999999999998,24,679.0
175.0,-1.21,25,800.0
180.0,-1.3100000000000005,27,931.0
185.0,0.0,24,931.0
190.0,1.1300000000000008,15,818.0
195.0,-0.040000000000000924,16,822.0
200.0,-1.0199999999999996,22,924.0
205.0,0.5199999999999996,22,872.0
210.0,1.9600000000000009,15,676.0
215.0,-0.6900000000000004,15,745.0
220.0,-0.9699999999999998,23,842.0
225.0,-1.3100000000000005,28,973.0
230.0,-1.549999999999999,33,1128.0
235.0,-1.700000000000001,34,1298.0
240.0,-1.8200000000000003,38,1480.0
245.0,-1.8999999999999986,38,1670.0
250.0,0.00999999999999801,35,1669.0
255.0,1.620000000000001,26,1507.0
260.0,1.4299999999999997,24,1364.0
265.0,0.370000000000001,24,1327.0
270.0,-0.9600000000000009,30,1423.0
275.0,-0.5899999999999999,28,1482.0
