step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.07,5,7.0
20.0,-0.42,10,49.0
25.0,-0.26,8,75.0
30.0,-0.33000000000000007,10,108.0
35.0,-0.51,11,159.0
40.0,-0.6699999999999997,14,226.0
45.0,-0.7600000000000002,16,302.0
50.0,-0.81,17,383.0
55.0,-0.9399999999999995,20,477.0
60.0,-0.07000000000000028,16,484.0
65.0,0.8999999999999999,10,394.0
70.0,-0.5400000000000005,12,448.0
75.0,-0.8699999999999992,20,535.0
80.0,-1.0900000000000007,22,644.0
85.0,-1.1599999999999993,25,760.0
90.0,-1.3000000000000007,26,890.0
95.0,-1.3499999999999996,29,1025.0
100.0,-0.3000000000000007,24,1055.0
105.0,0.7600000000000016,16,979.0
110.0,1.0099999999999998,16,878.0
115.0,2.4399999999999995,12,634.0
120.0,2.4899999999999998,12,385.0
125.0,0.30000000000000027,11,355.0
130.0,0.8699999999999997,12,268.0
135.0,-0.4299999999999997,12,311.0
140.0,-0.6100000000000003,18,372.0
145.0,0.07000000000000028,16,365.0
150.0,0.6099999999999999,12,304.0
155.0,0.31999999999999984,8,272.0
160.0,0.7000000000000002,13,202.0
165.0,0.30000000000000004,8,172.0
170.0,0.09000000000000008,12,163.0
175.0,-0.32000000000000006,12,195.0
180.0,-0.47,16,242.0
185.0,-0.33999999999999986,16,276.0
190.0,-0.8800000000000003,18,364.0
195.0,-0.4099999999999997,16,405.0
200.0,-0.23000000000000043,18,428.0
205.0,0.1800000000000006,14,410.0
210.0,1.1199999999999997,8,298.0
215.0,0.029999999999999805,6,295.0
220.0,-0.20999999999999996,14,316.0
225.0,-0.8599999999999994,18,402.0
230.0,-1.0300000000000002,23,505.0
235.0,-0.08000000000000007,20,513.0
240.0,0.9699999999999998,12,416.0
245.0,-0.3799999999999999,12,454.0
250.0,-0.5300000000000002,18,507.0
255.0,0.1200000000000001,18,495.0
260.0,0.9700000000000002,14,398.0
265.0,0.31000000000000005,11,367.0
270.0,0.7799999999999998,12,289.0
275.0,-0.36999999999999966,10,326.0
