step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.09,5,9.0
20.0,-0.48,10,57.0
25.0,-0.30000000000000004,10,87.0
30.0,-0.59,12,146.0
35.0,-0.14000000000000012,8,160.0
40.0,0.17000000000000015,8,143.0
45.0,0.21999999999999997,8,121.0
50.0,0.11999999999999988,10,109.0
55.0,0.14000000000000012,5,95.0
60.0,0.1399999999999999,6,81.0
65.0,0.21000000000000008,1,60.0
70.0,0.53,1,7.0
75.0,-0.16,5,23.0
80.0,-0.32000000000000006,7,55.0
85.0,-0.37,9,92.0
90.0,-0.15000000000000002,8,107.0
95.0,-0.1499999999999999,8,122.0
100.0,0.1299999999999999,5,109.0
105.0,0.54,3,55.0
110.0,-0.05999999999999994,3,61.0
115.0,0.35,3,26.0
120.0,-0.19,5,45.0
125.0,-0.25999999999999995,7,71.0
130.0,-0.44999999999999996,9,116.0
135.0,-0.19000000000000017,7,135.0
140.0,-0.20999999999999996,9,156.0
145.0,0.41000000000000014,5,115.0
150.0,0.74,4,41.0
155.0,-0.2700000000000001,7,68.0
160.0,-0.44000000000000006,13,112.0
165.0,-0.1499999999999999,9,127.0
170.0,-0.09000000000000008,11,136.0
175.0,0.10000000000000009,5,126.0
180.0,0.36,5,90.0
185.0,-0.21000000000000008,6,111.0
190.0,-0.2999999999999998,6,141.0
195.0,-0.3700000000000001,9,178.0
200.0,-0.5900000000000001,12,237.0
205.0,0.26000000000000023,9,211.0
210.0,0.69,9,142.0
215.0,0.33999999999999986,5,108.0
220.0,0.44000000000000006,5,64.0
225.0,-0.29999999999999993,6,94.0
230.0,-0.3600000000000001,8,130.0
235.0,0.1100000000000001,9,119.0
240.0,0.42999999999999994,7,76.0
245.0,-0.28,9,104.0
250.0,-0.44999999999999996,9,149.0
255.0,-0.45999999999999996,10,195.0
260.0,0.06000000000000005,7,189.0
265.0,0.07999999999999985,11,181.0
270.0,0.32000000000000006,7,149.0
275.0,0.74,6,75.0
280.0,0.29,3,46.0
285.0,-0.09000000000000002,5,55.0
290.0,-0.26,6,81.0
