step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.07,3,7.0
20.0,-0.32,7,39.0
25.0,-0.16000000000000003,5,55.0
30.0,-0.21999999999999997,6,77.0
35.0,-0.30000000000000004,6,107.0
40.0,-0.3599999999999999,8,143.0
45.0,0.31999999999999984,2,111.0
50.0,0.3600000000000001,3,75.0
55.0,-0.20999999999999996,6,96.0
60.0,-0.30000000000000004,6,126.0
65.0,-0.32000000000000006,8,158.0
70.0,-0.28,6,186.0
75.0,-0.30999999999999983,7,217.0
80.0,0.9299999999999999,6,124.0
85.0,-0.32000000000000006,8,156.0
90.0,-0.5299999999999998,12,209.0
95.0,-0.6000000000000001,12,269.0
100.0,-0.7000000000000002,14,339.0
105.0,-0.7200000000000002,15,411.0
110.0,-0.7799999999999994,16,489.0
115.0,-0.8200000000000003,18,571.0
120.0,-0.9199999999999999,20,663.0
125.0,-1.0700000000000003,23,770.0
130.0,-1.1900000000000004,24,889.0
135.0,-1.2199999999999989,26,1011.0
140.0,-1.3000000000000007,26,1141.0
145.0,-1.33,28,1274.0
150.0,-1.4000000000000004,28,1414.0
155.0,-1.42,30,1556.0
160.0,-1.7200000000000006,35,1728.0
165.0,0.030000000000001137,32,1725.0
170.0,1.5500000000000007,24,1570.0
175.0,2.0299999999999994,20,1367.0
180.0,0.35999999999999943,20,1331.0
185.0,-0.7699999999999996,22,1408.0
190.0,-0.4299999999999997,19,1451.0
195.0,-0.4900000000000002,22,1500.0
200.0,-0.9000000000000004,21,1590.0
205.0,-1.049999999999999,21,1695.0
210.0,2.129999999999999,17,1482.0
215.0,5.02,8,980.0
220.0,0.08999999999999986,4,971.0
225.0,-0.20999999999999908,9,992.0
230.0,2.0599999999999996,12,786.0
235.0,3.2700000000000005,11,459.0
240.0,2.6399999999999997,10,195.0
245.0,0.07000000000000006,13,188.0
250.0,-0.71,15,259.0
255.0,-0.25,11,284.0
260.0,-0.3400000000000003,13,318.0
265.0,-0.6499999999999999,13,383.0
270.0,-0.7400000000000002,17,457.0
