step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.06,5,6.0
20.0,-0.44,10,50.0
25.0,-0.29000000000000004,9,79.0
30.0,-0.5,10,129.0
35.0,-0.53,11,182.0
40.0,-0.5999999999999999,12,242.0
45.0,-0.6400000000000001,14,306.0
50.0,-0.73,15,379.0
55.0,-0.8700000000000001,19,466.0
60.0,-0.019999999999999574,14,468.0
65.0,0.3199999999999994,16,436.0
70.0,-0.7299999999999995,16,509.0
75.0,-0.8600000000000003,18,595.0
80.0,-0.8999999999999995,18,685.0
85.0,-0.9700000000000006,21,782.0
90.0,0.33000000000000007,20,749.0
95.0,1.9700000000000006,12,552.0
100.0,1.4899999999999993,6,403.0
105.0,0.07000000000000028,10,396.0
110.0,-0.27000000000000046,17,423.0
115.0,-0.9299999999999997,20,516.0
120.0,0.45999999999999996,14,470.0
125.0,1.4200000000000004,12,328.0
130.0,-0.6200000000000001,14,390.0
135.0,-0.9700000000000002,22,487.0
140.0,-1.25,26,612.0
145.0,-1.3499999999999996,30,747.0
150.0,-1.5000000000000009,30,897.0
155.0,-1.5099999999999998,31,1048.0
160.0,-1.799999999999999,38,1228.0
165.0,-0.33000000000000007,33,1261.0
170.0,0.8200000000000003,26,1179.0
175.0,0.9399999999999995,18,1085.0
180.0,0.4399999999999995,22,1041.0
185.0,0.870000000000001,22,954.0
190.0,1.759999999999999,17,778.0
195.0,1.67,19,611.0
200.0,-0.41999999999999993,22,653.0
205.0,-1.1099999999999994,24,764.0
210.0,-1.2800000000000002,26,892.0
215.0,0.4599999999999991,21,846.0
220.0,1.870000000000001,14,659.0
225.0,-0.5200000000000005,10,711.0
230.0,-0.7699999999999996,20,788.0
235.0,0.2400000000000002,22,764.0
240.0,1.83,18,581.0
245.0,0.009999999999999787,12,580.0
250.0,0.16999999999999993,16,563.0
255.0,-0.020000000000000462,18,565.0
260.0,0.5600000000000005,12,509.0
265.0,0.1200000000000001,11,497.0
270.0,-0.6800000000000006,20,565.0
275.0,0.6100000000000003,16,504.0
