step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.03,3,3.0
20.0,-0.36,8,39.0
25.0,-0.17000000000000004,5,56.0
30.0,-0.2599999999999999,8,82.0
35.0,-0.21000000000000008,7,103.0
40.0,-0.3999999999999999,8,143.0
45.0,-0.44000000000000017,10,187.0
50.0,-0.54,12,241.0
55.0,-0.6399999999999997,14,305.0
60.0,-0.7000000000000002,14,375.0
65.0,-0.8099999999999996,17,456.0
70.0,-0.9000000000000004,18,546.0
75.0,-1.0,22,646.0
80.0,-1.0999999999999996,22,756.0
85.0,-1.1500000000000012,26,871.0
90.0,-1.379999999999999,28,1009.0
95.0,-1.4600000000000009,30,1155.0
100.0,0.1800000000000015,26,1137.0
105.0,2.83,18,854.0
110.0,-0.8000000000000007,18,934.0
115.0,-0.9800000000000004,22,1032.0
120.0,-1.299999999999999,30,1162.0
125.0,-1.620000000000001,34,1324.0
130.0,-1.709999999999999,35,1495.0
135.0,-1.8100000000000023,38,1676.0
140.0,-1.8999999999999986,38,1866.0
145.0,-2.0199999999999996,42,2068.0
150.0,0.0,36,2068.0
155.0,1.6499999999999986,31,1903.0
160.0,-0.8099999999999987,31,1984.0
165.0,-1.7399999999999984,39,2158.0
170.0,0.10999999999999943,39,2147.0
175.0,1.9100000000000001,31,1956.0
180.0,2.5799999999999983,25,1698.0
185.0,0.9100000000000001,23,1607.0
190.0,0.8599999999999994,24,1521.0
195.0,1.08,21,1413.0
200.0,2.08,19,1205.0
205.0,0.6600000000000001,13,1139.0
210.0,-0.6899999999999995,20,1208.0
215.0,-0.6400000000000006,21,1272.0
220.0,-0.41999999999999993,21,1314.0
225.0,0.33999999999999986,20,1280.0
230.0,1.3000000000000007,14,1150.0
235.0,0.9900000000000002,18,1051.0
240.0,-0.6699999999999999,16,1118.0
245.0,-0.870000000000001,22,1205.0
250.0,3.620000000000001,18,843.0
255.0,4.21,19,422.0
260.0,0.3999999999999999,15,382.0
265.0,0.71,11,311.0
270.0,-0.6499999999999999,15,376.0
275.0,-0.9100000000000001,19,467.0
