step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.04,3,4.0
20.0,-0.39,9,43.0
25.0,-0.49000000000000005,11,92.0
30.0,-0.5499999999999999,11,147.0
35.0,-0.55,11,202.0
40.0,-0.6499999999999999,13,267.0
45.0,-0.6800000000000002,15,335.0
50.0,-0.009999999999999787,11,336.0
55.0,0.020000000000000018,15,334.0
60.0,-0.75,15,409.0
65.0,-0.8700000000000001,19,496.0
70.0,-0.9500000000000002,19,591.0
75.0,0.16999999999999993,21,574.0
80.0,-1.0499999999999998,21,679.0
85.0,-0.3799999999999999,17,717.0
90.0,-0.3700000000000001,23,754.0
95.0,-1.0799999999999992,24,862.0
100.0,-1.2200000000000006,25,984.0
105.0,0.5099999999999998,21,933.0
110.0,2.42,11,691.0
115.0,-0.5800000000000001,11,749.0
120.0,-0.7099999999999991,16,820.0
125.0,-0.6900000000000013,23,889.0
130.0,-0.8399999999999999,27,973.0
135.0,0.39000000000000057,25,934.0
140.0,1.88,15,746.0
145.0,1.2199999999999998,10,624.0
150.0,1.12,11,512.0
155.0,1.0600000000000005,11,406.0
160.0,1.2799999999999998,12,278.0
165.0,-0.18000000000000016,11,296.0
170.0,-0.6499999999999999,18,361.0
175.0,-0.18999999999999995,17,380.0
180.0,0.34999999999999964,11,345.0
185.0,-0.1299999999999999,14,358.0
190.0,-0.8700000000000001,20,445.0
195.0,0.1200000000000001,20,433.0
200.0,0.8700000000000001,17,346.0
205.0,0.1299999999999999,17,333.0
210.0,-0.9100000000000001,19,424.0
215.0,-0.9500000000000002,19,519.0
220.0,-1.0499999999999998,23,624.0
225.0,-0.45999999999999996,19,670.0
230.0,-0.46999999999999975,22,717.0
235.0,0.1899999999999995,19,698.0
240.0,1.4500000000000002,12,553.0
245.0,-0.20000000000000018,8,573.0
250.0,-0.5699999999999994,13,630.0
255.0,0.41999999999999993,15,588.0
260.0,1.4299999999999997,11,445.0
265.0,0.4400000000000004,8,401.0
270.0,-0.8100000000000005,20,482.0
275.0,-0.019999999999999574,20,484.0
