step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.08,4,8.0
20.0,-0.38999999999999996,9,47.0
25.0,-0.20000000000000007,7,67.0
30.0,-0.29999999999999993,9,97.0
35.0,-0.49,11,146.0
40.0,-0.5699999999999998,13,203.0
45.0,-0.7100000000000004,15,274.0
50.0,-0.7899999999999996,17,353.0
55.0,-0.8599999999999999,18,439.0
60.0,-0.020000000000000462,15,441.0
65.0,0.7800000000000002,10,363.0
70.0,0.2799999999999998,10,335.0
75.0,-0.5800000000000001,12,393.0
80.0,0.81,6,312.0
85.0,1.75,2,137.0
90.0,0.9800000000000001,8,39.0
95.0,-0.24,8,63.0
100.0,-0.45000000000000007,10,108.0
105.0,-0.5,10,158.0
110.0,-0.09999999999999987,6,168.0
115.0,-0.09000000000000008,6,177.0
120.0,-0.2999999999999998,6,207.0
125.0,-0.5100000000000002,12,258.0
130.0,-0.41000000000000014,10,299.0
135.0,-0.5,10,349.0
140.0,0.6100000000000003,6,288.0
145.0,1.19,4,169.0
150.0,-0.1200000000000001,7,181.0
155.0,-0.3500000000000001,7,216.0
160.0,1.05,10,111.0
165.0,-0.5699999999999998,12,168.0
170.0,-0.14000000000000012,10,182.0
175.0,-0.2699999999999998,11,209.0
180.0,-0.6300000000000003,13,272.0
185.0,-0.7399999999999998,16,346.0
190.0,-0.8300000000000001,17,429.0
195.0,-0.8499999999999996,17,514.0
200.0,-0.9900000000000002,21,613.0
205.0,-1.1100000000000003,23,724.0
210.0,-1.209999999999999,25,845.0
215.0,-0.19000000000000128,20,864.0
220.0,0.3800000000000008,18,826.0
225.0,-0.9600000000000009,21,922.0
230.0,-1.2599999999999998,26,1048.0
235.0,0.5600000000000005,24,992.0
240.0,2.2800000000000002,15,764.0
245.0,-0.3200000000000003,12,796.0
250.0,-0.7600000000000007,17,872.0
255.0,-1.1399999999999988,26,986.0
260.0,-0.3200000000000003,25,1018.0
265.0,0.39000000000000057,20,979.0
270.0,1.0999999999999996,22,869.0
275.0,3.4299999999999997,16,526.0
