step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.12,4,12.0
20.0,-0.3,7,42.0
25.0,-0.37000000000000005,8,79.0
30.0,-0.52,11,131.0
35.0,-0.5899999999999999,12,190.0
40.0,-0.73,15,263.0
45.0,-0.81,17,344.0
50.0,-0.14000000000000012,13,358.0
55.0,0.26000000000000023,14,332.0
60.0,-0.5500000000000003,15,387.0
65.0,-0.7299999999999995,19,460.0
70.0,-0.3700000000000001,13,497.0
75.0,-0.3100000000000005,14,528.0
80.0,0.7700000000000005,9,451.0
85.0,1.67,3,284.0
90.0,0.8799999999999999,11,196.0
95.0,1.12,9,84.0
100.0,-0.39,12,123.0
105.0,-0.3800000000000001,9,161.0
110.0,-0.49,11,210.0
115.0,-0.5699999999999998,12,267.0
120.0,-0.6400000000000001,13,331.0
125.0,-0.8000000000000003,18,411.0
130.0,-0.0699999999999994,15,418.0
135.0,0.2599999999999998,14,392.0
140.0,0.31999999999999984,13,360.0
145.0,1.52,8,208.0
150.0,-0.06000000000000005,9,214.0
155.0,-0.6199999999999997,14,276.0
160.0,-1.0300000000000002,23,379.0
165.0,-0.41000000000000014,17,420.0
170.0,-0.6899999999999995,21,489.0
175.0,0.08999999999999986,15,480.0
180.0,0.7400000000000002,13,406.0
185.0,-0.4900000000000002,16,455.0
190.0,-0.9699999999999998,20,552.0
195.0,0.2999999999999998,17,522.0
200.0,1.63,12,359.0
205.0,-0.3200000000000003,10,391.0
210.0,-0.5499999999999998,16,446.0
215.0,0.05999999999999961,17,440.0
220.0,0.6500000000000004,11,375.0
225.0,-0.6100000000000003,14,436.0
230.0,-0.9699999999999998,24,533.0
235.0,-0.5499999999999998,19,588.0
240.0,-0.16999999999999993,17,605.0
245.0,-0.7800000000000002,18,683.0
250.0,-1.04,23,787.0
255.0,0.5200000000000005,19,735.0
260.0,2.08,9,527.0
265.0,2.3099999999999996,10,296.0
270.0,0.33000000000000007,15,263.0
275.0,0.1299999999999999,16,250.0
280.0,-0.8700000000000001,19,337.0
285.0,-0.009999999999999787,14,338.0
