step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.06,5,6.0
20.0,-0.33,7,39.0
25.0,-0.16000000000000003,6,55.0
30.0,-0.22999999999999998,6,78.0
35.0,-0.30000000000000004,6,108.0
40.0,-0.3799999999999999,8,146.0
45.0,0.28,2,118.0
50.0,0.3699999999999999,4,81.0
55.0,-0.22999999999999998,5,104.0
60.0,-0.28,6,132.0
65.0,-0.30000000000000004,6,162.0
70.0,-0.3999999999999999,8,202.0
75.0,-0.43000000000000016,10,245.0
80.0,-0.5,10,295.0
85.0,-0.5099999999999998,11,346.0
90.0,0.8199999999999998,12,264.0
95.0,-0.56,12,320.0
100.0,-0.41999999999999993,12,362.0
105.0,-0.6499999999999995,14,427.0
110.0,0.6399999999999997,8,363.0
115.0,1.71,2,192.0
120.0,0.24,3,168.0
125.0,-0.47,12,215.0
130.0,0.20999999999999996,9,194.0
135.0,0.72,6,122.0
140.0,0.1299999999999999,6,109.0
145.0,-0.32999999999999985,8,142.0
150.0,0.44999999999999996,2,97.0
155.0,0.84,0,13.0
160.0,-0.06,7,19.0
165.0,-0.35000000000000003,7,54.0
170.0,-0.14,6,68.0
175.0,-0.35,7,103.0
180.0,-0.3699999999999999,9,140.0
185.0,-0.4500000000000002,9,185.0
190.0,0.30000000000000004,3,155.0
195.0,0.65,4,90.0
200.0,-0.06999999999999995,4,97.0
205.0,-0.24,7,121.0
210.0,-0.41999999999999993,9,163.0
215.0,-0.4900000000000002,10,212.0
220.0,-0.5699999999999998,13,269.0
225.0,-0.6800000000000002,14,337.0
230.0,-0.7699999999999996,17,414.0
235.0,0.6099999999999999,16,353.0
240.0,-0.7900000000000005,19,432.0
245.0,-0.04999999999999982,14,437.0
250.0,0.6200000000000001,10,375.0
255.0,-0.6500000000000004,15,440.0
260.0,-0.8999999999999995,20,530.0
265.0,0.35999999999999943,16,494.0
270.0,1.4500000000000002,13,349.0
275.0,0.2400000000000002,12,325.0
280.0,-0.69,19,394.0
285.0,0.040000000000000036,14,390.0
290.0,0.79,10,311.0
