step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.05,4,5.0
20.0,-0.41000000000000003,10,46.0
25.0,-0.3,8,76.0
30.0,-0.5,10,126.0
35.0,-0.07000000000000006,7,133.0
40.0,-0.11999999999999988,10,145.0
45.0,-0.42000000000000015,10,187.0
50.0,-0.52,12,239.0
55.0,0.16999999999999993,10,222.0
60.0,1.0600000000000003,4,116.0
65.0,0.16999999999999993,6,99.0
70.0,-0.43999999999999995,10,143.0
75.0,-0.53,11,196.0
80.0,0.08000000000000007,6,188.0
85.0,0.3599999999999999,4,152.0
90.0,-0.45999999999999996,12,198.0
95.0,-0.6800000000000002,14,266.0
100.0,-0.33000000000000007,10,299.0
105.0,-0.33999999999999986,10,333.0
110.0,-0.04999999999999982,10,338.0
115.0,-0.5800000000000001,12,396.0
120.0,-0.4400000000000004,12,440.0
125.0,-0.6999999999999993,16,510.0
130.0,-0.8000000000000007,16,590.0
135.0,-0.8300000000000001,18,673.0
140.0,-0.8999999999999995,18,763.0
145.0,-0.9200000000000008,19,855.0
150.0,-1.0299999999999994,22,958.0
155.0,-1.1199999999999992,24,1070.0
160.0,-1.4000000000000004,30,1210.0
165.0,-1.5,30,1360.0
170.0,-1.620000000000001,34,1522.0
175.0,-1.700000000000001,34,1692.0
180.0,-1.7999999999999972,38,1872.0
185.0,-1.9000000000000021,38,2062.0
190.0,0.8800000000000026,37,1974.0
195.0,3.1099999999999994,30,1663.0
200.0,0.6699999999999982,24,1596.0
205.0,0.22000000000000064,26,1574.0
210.0,1.0299999999999994,25,1471.0
215.0,2.700000000000001,22,1201.0
220.0,1.8200000000000003,17,1019.0
225.0,3.0599999999999996,15,713.0
230.0,0.79,23,634.0
235.0,0.41000000000000014,21,593.0
240.0,1.5299999999999994,17,440.0
245.0,0.20000000000000018,17,420.0
250.0,-0.7400000000000002,19,494.0
255.0,0.28000000000000025,14,466.0
260.0,1.3200000000000003,6,334.0
265.0,1.0899999999999999,3,225.0
270.0,-0.16999999999999993,11,242.0
275.0,-0.45999999999999996,13,288.0
