step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.09,6,9.0
20.0,-0.4700000000000001,10,56.0
25.0,-0.55,12,111.0
30.0,-0.6799999999999999,14,179.0
35.0,-0.73,16,252.0
40.0,-0.27,12,279.0
45.0,-0.3999999999999999,14,319.0
50.0,0.029999999999999805,13,316.0
55.0,0.010000000000000231,14,315.0
60.0,-0.4700000000000002,12,362.0
65.0,-0.6399999999999997,14,426.0
70.0,0.48,8,378.0
75.0,2.54,2,124.0
80.0,-0.10000000000000009,2,134.0
85.0,-0.2899999999999998,9,163.0
90.0,-0.41000000000000014,13,204.0
95.0,-0.6600000000000001,16,270.0
100.0,0.2400000000000002,11,246.0
105.0,0.8999999999999999,5,156.0
110.0,-0.21999999999999997,8,178.0
115.0,-0.5399999999999998,12,232.0
120.0,0.029999999999999805,10,229.0
125.0,0.010000000000000231,12,228.0
130.0,-0.54,14,282.0
135.0,-0.7200000000000002,15,354.0
140.0,0.26000000000000023,10,328.0
145.0,1.3699999999999999,2,191.0
150.0,0.7899999999999998,4,112.0
155.0,-0.31999999999999984,10,144.0
160.0,-0.3700000000000001,13,181.0
165.0,-0.69,15,250.0
170.0,0.18000000000000016,10,232.0
175.0,0.7799999999999998,6,154.0
180.0,0.08000000000000007,6,146.0
185.0,-0.54,14,200.0
190.0,-0.33000000000000007,12,233.0
195.0,-0.45999999999999996,13,279.0
200.0,0.0,12,279.0
205.0,0.73,6,206.0
210.0,-0.1200000000000001,8,218.0
215.0,-0.3299999999999996,12,251.0
220.0,-0.3600000000000003,12,287.0
225.0,-0.6000000000000001,12,347.0
230.0,-0.6599999999999997,15,413.0
235.0,-0.8300000000000001,17,496.0
240.0,0.15000000000000036,13,481.0
245.0,1.1199999999999997,7,369.0
250.0,1.4699999999999998,7,222.0
255.0,-0.1299999999999999,13,235.0
260.0,-0.27,11,262.0
265.0,-0.31000000000000005,13,293.0
270.0,0.25,13,268.0
275.0,1.1300000000000001,5,155.0
280.0,-0.22999999999999998,8,178.0
285.0,-0.6399999999999999,14,242.0
