step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.06,5,6.0
20.0,-0.39,8,45.0
25.0,-0.41,9,86.0
30.0,-0.4900000000000001,10,135.0
35.0,-0.5,10,185.0
40.0,-0.56,12,241.0
45.0,-0.5999999999999996,12,301.0
50.0,-0.6400000000000001,15,365.0
55.0,-0.020000000000000018,12,367.0
60.0,0.2999999999999998,12,337.0
65.0,0.45999999999999996,10,291.0
70.0,0.9800000000000002,6,193.0
75.0,-0.3800000000000001,10,231.0
80.0,-0.6400000000000001,14,295.0
85.0,-0.73,16,368.0
90.0,0.5700000000000003,16,311.0
95.0,-0.79,18,390.0
100.0,-0.14000000000000012,15,404.0
105.0,0.6099999999999999,11,343.0
110.0,0.6500000000000004,8,278.0
115.0,1.0599999999999998,7,172.0
120.0,0.56,8,116.0
125.0,-0.09000000000000008,9,125.0
130.0,-0.52,11,177.0
135.0,-0.31000000000000005,9,208.0
140.0,-0.5499999999999998,11,263.0
145.0,-0.56,12,319.0
150.0,-0.6499999999999999,13,384.0
155.0,0.5299999999999998,7,331.0
160.0,1.4300000000000002,6,188.0
165.0,0.009999999999999787,8,187.0
170.0,-0.6099999999999999,14,248.0
175.0,-0.45999999999999996,14,294.0
180.0,-0.7800000000000002,16,372.0
185.0,-0.7999999999999994,16,452.0
190.0,-0.8900000000000006,18,541.0
195.0,0.3799999999999999,14,503.0
200.0,1.1,11,393.0
205.0,-0.10999999999999988,12,404.0
210.0,-0.8300000000000001,20,487.0
215.0,-0.6799999999999997,19,555.0
220.0,-0.8799999999999999,21,643.0
225.0,0.009999999999999787,15,642.0
230.0,0.8799999999999999,14,554.0
235.0,0.7300000000000004,14,481.0
240.0,1.9799999999999995,14,283.0
245.0,-0.06000000000000005,14,289.0
250.0,-0.8500000000000001,19,374.0
255.0,-0.5599999999999996,17,430.0
260.0,-0.6000000000000005,19,490.0
265.0,-0.2699999999999996,20,517.0
270.0,-1.12,25,629.0
275.0,0.15000000000000036,19,614.0
280.0,1.3899999999999997,13,475.0
