step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.09,4,9.0
20.0,-0.31000000000000005,7,40.0
25.0,-0.14,4,54.0
30.0,-0.24,6,78.0
35.0,-0.30000000000000004,6,108.0
40.0,-0.3599999999999999,8,144.0
45.0,-0.40000000000000013,8,184.0
50.0,-0.5199999999999998,12,236.0
55.0,-0.41000000000000014,10,277.0
60.0,-0.52,12,329.0
65.0,-0.6000000000000001,12,389.0
70.0,-0.6000000000000001,12,449.0
75.0,-0.6699999999999999,14,516.0
80.0,-0.79,16,595.0
85.0,0.6400000000000006,12,531.0
90.0,1.5899999999999994,11,372.0
95.0,-0.49999999999999956,12,422.0
100.0,-0.7300000000000004,18,495.0
105.0,-1.0,20,595.0
110.0,-1.1099999999999994,24,706.0
115.0,-1.2199999999999998,25,828.0
120.0,-1.3200000000000003,28,960.0
125.0,-1.4000000000000004,28,1100.0
130.0,-1.5,31,1250.0
135.0,-1.5999999999999996,32,1410.0
140.0,-1.700000000000001,34,1580.0
145.0,-1.8000000000000007,38,1760.0
150.0,-1.8999999999999986,38,1950.0
155.0,-1.9400000000000013,41,2144.0
160.0,-2.129999999999999,44,2357.0
165.0,-2.210000000000001,45,2578.0
170.0,-2.3999999999999986,48,2818.0
175.0,-2.4200000000000017,50,3060.0
180.0,-0.4299999999999997,46,3103.0
185.0,1.4200000000000017,38,2961.0
190.0,0.9600000000000009,29,2865.0
195.0,3.1499999999999986,30,2550.0
200.0,4.030000000000001,30,2147.0
205.0,0.379999999999999,26,2109.0
210.0,2.960000000000001,24,1813.0
215.0,2.9299999999999997,19,1520.0
220.0,2.34,29,1286.0
225.0,0.33999999999999986,32,1252.0
230.0,1.6399999999999988,28,1088.0
235.0,1.540000000000001,28,934.0
240.0,-0.620000000000001,30,996.0
245.0,-0.15999999999999837,26,1012.0
250.0,-0.08000000000000007,28,1020.0
255.0,0.5699999999999985,26,963.0
260.0,1.8900000000000006,17,774.0
265.0,0.23000000000000043,12,751.0
270.0,-0.7400000000000002,17,825.0
