step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.1,5,10.0
20.0,-0.4,8,50.0
25.0,-0.21999999999999997,8,72.0
30.0,-0.47,10,119.0
35.0,-0.52,12,171.0
40.0,-0.6699999999999999,14,238.0
45.0,-0.03000000000000025,10,241.0
50.0,-0.029999999999999805,11,244.0
55.0,-0.69,15,313.0
60.0,-0.8000000000000003,16,393.0
65.0,-0.8599999999999999,18,479.0
70.0,-0.9000000000000004,18,569.0
75.0,-0.40999999999999925,16,610.0
80.0,-0.3700000000000001,16,647.0
85.0,0.6399999999999997,14,583.0
90.0,1.9500000000000002,10,388.0
95.0,-0.2999999999999998,10,418.0
100.0,-0.6600000000000001,16,484.0
105.0,-0.6400000000000006,20,548.0
110.0,-0.8999999999999995,20,638.0
115.0,-0.41999999999999993,18,680.0
120.0,-0.3700000000000001,18,717.0
125.0,0.7299999999999995,16,644.0
130.0,3.1300000000000003,8,331.0
135.0,-0.1299999999999999,7,344.0
140.0,-0.5,12,394.0
145.0,0.3799999999999999,13,356.0
150.0,1.02,6,254.0
155.0,-0.3999999999999999,10,294.0
160.0,-0.8000000000000003,18,374.0
165.0,-0.8999999999999995,20,464.0
170.0,-1.12,24,576.0
175.0,-0.08000000000000007,19,584.0
180.0,0.7599999999999998,16,508.0
185.0,0.71,12,437.0
190.0,1.4300000000000002,6,294.0
195.0,-0.27,8,321.0
200.0,-0.6400000000000001,16,385.0
205.0,-0.31999999999999984,16,417.0
210.0,-0.23000000000000043,16,440.0
215.0,0.3600000000000003,10,404.0
220.0,1.5300000000000002,3,251.0
225.0,-0.14000000000000012,4,265.0
230.0,-0.3999999999999999,12,305.0
235.0,0.20999999999999996,14,284.0
240.0,0.8799999999999999,6,196.0
245.0,0.06000000000000005,8,190.0
250.0,-0.6000000000000001,14,250.0
255.0,-0.9500000000000002,20,345.0
260.0,-1.04,22,449.0
265.0,-1.1399999999999997,24,563.0
270.0,-0.2999999999999998,20,593.0
275.0,0.39999999999999947,12,553.0
280.0,-0.7399999999999993,18,627.0
