step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.04,2,4.0
20.0,-0.34,8,38.0
25.0,-0.20999999999999996,8,59.0
30.0,-0.4,8,99.0
35.0,-0.4099999999999999,9,140.0
40.0,0.05999999999999983,4,134.0
45.0,0.6200000000000001,2,72.0
50.0,0.0,3,72.0
55.0,-0.29000000000000004,8,101.0
60.0,-0.3999999999999999,8,141.0
65.0,-0.48,10,189.0
70.0,-0.5000000000000002,10,239.0
75.0,-0.56,12,295.0
80.0,0.010000000000000231,8,294.0
85.0,0.06000000000000005,10,288.0
90.0,0.20999999999999996,8,267.0
95.0,0.7,6,197.0
100.0,1.38,5,59.0
105.0,-0.050000000000000044,6,64.0
110.0,0.15000000000000002,3,49.0
115.0,0.07,4,42.0
120.0,0.24,1,18.0
125.0,0.0,5,18.0
130.0,-0.36000000000000004,8,54.0
135.0,-0.3999999999999999,8,94.0
140.0,-0.45999999999999996,10,140.0
145.0,-0.5,10,190.0
150.0,-0.54,12,244.0
155.0,-0.6000000000000001,12,304.0
160.0,-0.8199999999999998,20,386.0
165.0,-1.0000000000000004,20,486.0
170.0,-1.08,22,594.0
175.0,0.05000000000000071,16,589.0
180.0,1.3399999999999999,10,455.0
185.0,-0.2599999999999998,12,481.0
190.0,-0.7400000000000002,17,555.0
195.0,0.5999999999999996,14,495.0
200.0,2.2,13,275.0
205.0,-0.5699999999999998,14,332.0
210.0,0.2799999999999998,15,304.0
215.0,-0.75,15,379.0
220.0,0.31999999999999984,13,347.0
225.0,1.1500000000000004,5,232.0
230.0,0.31999999999999984,8,200.0
235.0,-0.69,16,269.0
240.0,-0.69,17,338.0
245.0,-0.9500000000000002,19,433.0
250.0,-0.05999999999999961,15,439.0
255.0,0.6399999999999997,11,375.0
260.0,0.7999999999999998,7,295.0
265.0,1.4100000000000001,6,154.0
270.0,0.51,10,103.0
275.0,-0.5800000000000001,12,161.0
280.0,-0.6100000000000001,13,222.0
285.0,-0.6999999999999997,14,292.0
290.0,-0.7200000000000002,15,364.0
