step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.05,5,5.0
20.0,-0.34,7,39.0
25.0,-0.12,4,51.0
30.0,-0.18999999999999995,6,70.0
35.0,-0.30000000000000004,6,100.0
40.0,-0.44999999999999996,10,145.0
45.0,-0.32000000000000006,8,177.0
50.0,-0.4500000000000002,10,222.0
55.0,-0.5099999999999998,10,273.0
60.0,-0.52,13,325.0
65.0,-0.7000000000000002,16,395.0
70.0,-0.7999999999999998,16,475.0
75.0,-0.8799999999999999,18,563.0
80.0,-1.0,20,663.0
85.0,-1.0600000000000005,22,769.0
90.0,-1.2499999999999991,26,894.0
95.0,-1.33,28,1027.0
100.0,-1.5,30,1177.0
105.0,-1.5300000000000011,32,1330.0
110.0,0.25,30,1305.0
115.0,-1.0899999999999999,31,1414.0
120.0,-0.3999999999999986,28,1454.0
125.0,0.7699999999999996,23,1377.0
130.0,-0.7100000000000009,23,1448.0
135.0,-1.2699999999999996,29,1575.0
140.0,-1.620000000000001,33,1737.0
145.0,-0.759999999999998,29,1813.0
150.0,-0.08000000000000185,24,1821.0
155.0,-0.9899999999999984,28,1920.0
160.0,-1.5800000000000018,34,2078.0
165.0,1.2800000000000011,31,1950.0
170.0,3.960000000000001,23,1554.0
175.0,1.42,18,1412.0
180.0,-0.9300000000000015,21,1505.0
185.0,1.2100000000000009,20,1384.0
190.0,2.9399999999999995,19,1090.0
195.0,3.3400000000000007,16,756.0
200.0,0.6899999999999995,21,687.0
205.0,-0.1299999999999999,21,700.0
210.0,-1.0600000000000005,23,806.0
215.0,0.3200000000000003,19,774.0
220.0,1.71,11,603.0
225.0,0.6400000000000006,7,539.0
230.0,-0.040000000000000036,16,543.0
235.0,-0.96,22,639.0
240.0,-1.13,23,752.0
245.0,-1.3000000000000007,26,882.0
250.0,-1.3599999999999994,28,1018.0
255.0,-1.4299999999999997,29,1161.0
260.0,-1.5899999999999999,32,1320.0
265.0,-1.6400000000000006,34,1484.0
270.0,0.5600000000000005,32,1428.0
275.0,-0.8399999999999999,32,1512.0
