step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,-0.29,8,29.0
25.0,-0.19,4,48.0
30.0,-0.18000000000000005,6,66.0
35.0,-0.29999999999999993,6,96.0
40.0,-0.44999999999999996,10,141.0
45.0,-0.32000000000000006,8,173.0
50.0,-0.41000000000000014,10,214.0
55.0,-0.5,10,264.0
60.0,-0.6000000000000001,13,324.0
65.0,0.33000000000000007,9,291.0
70.0,0.9800000000000002,6,193.0
75.0,0.0,8,193.0
80.0,-0.5600000000000003,12,249.0
85.0,-0.2699999999999996,12,276.0
90.0,-0.5,15,326.0
95.0,0.8399999999999999,12,242.0
100.0,-0.52,16,294.0
105.0,-0.71,16,365.0
110.0,-0.8000000000000003,16,445.0
115.0,-0.2400000000000002,13,469.0
120.0,-0.21999999999999975,14,491.0
125.0,-0.8300000000000001,20,574.0
130.0,-1.0,20,674.0
135.0,-0.7400000000000002,19,748.0
140.0,-1.0,20,848.0
145.0,-1.0700000000000003,23,955.0
150.0,-1.1999999999999993,24,1075.0
155.0,-1.2400000000000002,26,1199.0
160.0,-1.4399999999999995,32,1343.0
165.0,-1.2100000000000009,30,1464.0
170.0,-1.379999999999999,30,1602.0
175.0,0.8899999999999988,26,1513.0
180.0,3.1000000000000014,16,1203.0
185.0,1.1399999999999988,14,1089.0
190.0,-0.6399999999999988,14,1153.0
195.0,-0.7200000000000006,23,1225.0
200.0,-1.3800000000000008,30,1363.0
205.0,0.4400000000000013,28,1319.0
210.0,2.25,20,1094.0
215.0,2.539999999999999,6,840.0
220.0,1.8200000000000003,12,658.0
225.0,0.15000000000000036,16,643.0
230.0,-1.08,26,751.0
235.0,0.2699999999999996,22,724.0
240.0,1.67,14,557.0
245.0,0.4400000000000004,12,513.0
250.0,-0.6799999999999997,16,581.0
255.0,-1.0900000000000007,24,690.0
260.0,-0.29000000000000004,24,719.0
265.0,0.39000000000000057,20,680.0
270.0,0.35999999999999943,22,644.0
275.0,1.0200000000000005,15,542.0
280.0,-0.09999999999999964,9,552.0
