step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.05,4,5.0
20.0,-0.42,9,47.0
25.0,-0.21000000000000008,7,68.0
30.0,-0.2899999999999999,9,97.0
35.0,-0.49,11,146.0
40.0,-0.6200000000000001,13,208.0
45.0,-0.029999999999999805,9,211.0
50.0,0.5299999999999998,9,158.0
55.0,-0.41999999999999993,9,200.0
60.0,-0.52,13,252.0
65.0,0.43999999999999995,7,208.0
70.0,1.05,5,103.0
75.0,0.56,1,47.0
80.0,0.14999999999999997,4,32.0
85.0,-0.19,4,51.0
90.0,-0.42999999999999994,10,94.0
95.0,-0.5,10,144.0
100.0,-0.6600000000000001,14,210.0
105.0,-0.29000000000000004,10,239.0
110.0,-0.3799999999999999,12,277.0
115.0,-0.6000000000000001,12,337.0
120.0,-0.6799999999999997,15,405.0
125.0,-0.6600000000000001,16,471.0
130.0,-0.7999999999999998,16,551.0
135.0,-0.6500000000000004,16,616.0
140.0,-0.8599999999999994,18,702.0
145.0,0.22999999999999954,18,679.0
150.0,-0.9299999999999997,20,772.0
155.0,-0.6399999999999997,18,836.0
160.0,-0.9100000000000001,22,927.0
165.0,-1.0300000000000011,21,1030.0
170.0,-1.0399999999999991,22,1134.0
175.0,-0.8300000000000001,22,1217.0
180.0,-1.2100000000000009,26,1338.0
185.0,1.1100000000000012,20,1227.0
190.0,3.26,14,901.0
195.0,4.13,8,488.0
200.0,2.3,11,258.0
205.0,0.29000000000000004,12,229.0
210.0,-0.14000000000000012,11,243.0
215.0,-0.33999999999999986,12,277.0
220.0,0.3500000000000001,10,242.0
225.0,1.18,4,124.0
230.0,-0.32000000000000006,9,156.0
235.0,-0.79,18,235.0
240.0,-0.96,22,331.0
245.0,-0.25,16,356.0
250.0,0.41999999999999993,12,314.0
255.0,-0.1499999999999999,12,329.0
260.0,-0.2999999999999998,15,359.0
265.0,0.2999999999999998,13,329.0
270.0,1.08,10,221.0
275.0,0.22999999999999998,13,198.0
280.0,-0.3900000000000001,12,237.0
285.0,-0.46999999999999975,13,284.0
