step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.1,5,10.0
20.0,-0.19999999999999998,4,30.0
25.0,-0.16000000000000003,4,46.0
30.0,-0.04999999999999999,6,51.0
35.0,-0.30999999999999994,7,82.0
40.0,-0.43000000000000005,10,125.0
45.0,-0.5,10,175.0
50.0,-0.6499999999999999,14,240.0
55.0,0.17999999999999972,10,222.0
60.0,0.44000000000000017,8,178.0
65.0,0.3400000000000001,8,144.0
70.0,0.95,4,49.0
75.0,-0.29000000000000004,8,78.0
80.0,-0.48,10,126.0
85.0,0.1499999999999999,6,111.0
90.0,0.14000000000000012,12,97.0
95.0,-0.6000000000000001,12,157.0
100.0,-0.6899999999999997,14,226.0
105.0,-0.7000000000000002,14,296.0
110.0,-0.7999999999999998,16,376.0
115.0,-0.8200000000000003,18,458.0
120.0,-0.9000000000000004,18,548.0
125.0,-1.0199999999999996,23,650.0
130.0,-1.1900000000000004,24,769.0
135.0,-1.2199999999999998,26,891.0
140.0,-1.3000000000000007,26,1021.0
145.0,-1.3399999999999999,28,1155.0
150.0,-1.3999999999999986,28,1295.0
155.0,-1.4300000000000015,30,1438.0
160.0,-1.6999999999999975,36,1608.0
165.0,-1.8400000000000034,38,1792.0
170.0,-0.14999999999999858,33,1807.0
175.0,1.0300000000000011,30,1704.0
180.0,0.6899999999999977,27,1635.0
185.0,2.6000000000000014,24,1375.0
190.0,0.15000000000000036,14,1360.0
195.0,0.1399999999999988,20,1346.0
200.0,0.8500000000000014,22,1261.0
205.0,2.1899999999999995,20,1042.0
210.0,2.6399999999999997,14,778.0
215.0,-0.3799999999999999,12,816.0
220.0,-0.9299999999999997,20,909.0
225.0,-1.1799999999999997,26,1027.0
230.0,-1.5300000000000011,34,1180.0
235.0,-0.4499999999999993,28,1225.0
240.0,0.5099999999999998,22,1174.0
245.0,0.20000000000000107,20,1154.0
250.0,-1.0,20,1254.0
255.0,-1.370000000000001,30,1391.0
260.0,1.9700000000000006,26,1194.0
265.0,1.2400000000000002,29,1070.0
270.0,0.5,26,1020.0
