step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.01,1,1.0
20.0,-0.32,7,33.0
25.0,-0.18,7,51.0
30.0,-0.35,7,86.0
35.0,0.06999999999999995,3,79.0
40.0,0.22000000000000008,4,57.0
45.0,-0.18000000000000005,5,75.0
50.0,-0.30000000000000004,6,105.0
55.0,-0.18999999999999995,6,124.0
60.0,-0.30000000000000004,6,154.0
65.0,-0.3799999999999999,8,192.0
70.0,-0.3999999999999999,8,232.0
75.0,-0.43999999999999995,10,276.0
80.0,0.3299999999999996,6,243.0
85.0,0.7200000000000002,4,171.0
90.0,-0.3700000000000001,12,208.0
95.0,-0.6000000000000001,12,268.0
100.0,-0.36999999999999966,11,305.0
105.0,-0.38000000000000034,12,343.0
110.0,1.25,11,218.0
115.0,-0.11999999999999966,12,230.0
120.0,-0.25,10,255.0
125.0,-0.4500000000000002,13,300.0
130.0,0.3799999999999999,10,262.0
135.0,1.1900000000000002,6,143.0
140.0,0.020000000000000018,7,141.0
145.0,-0.4500000000000002,11,186.0
150.0,0.07000000000000006,7,179.0
155.0,0.3500000000000001,4,144.0
160.0,-0.3400000000000001,12,178.0
165.0,-0.6799999999999999,14,246.0
170.0,-0.7800000000000002,16,324.0
175.0,-0.7999999999999998,16,404.0
180.0,-0.8600000000000003,18,490.0
185.0,-0.22999999999999954,12,513.0
190.0,0.3799999999999999,10,475.0
195.0,0.8700000000000001,11,388.0
200.0,1.71,9,217.0
205.0,-0.30000000000000027,9,247.0
210.0,-0.6299999999999999,15,310.0
215.0,0.29000000000000004,9,281.0
220.0,-0.04999999999999982,13,286.0
225.0,-0.6499999999999999,13,351.0
230.0,-0.6800000000000006,16,419.0
235.0,0.6600000000000006,15,353.0
240.0,-0.73,17,426.0
245.0,0.22999999999999954,13,403.0
250.0,1.33,6,270.0
255.0,0.3400000000000003,5,236.0
260.0,0.3799999999999999,9,198.0
265.0,0.4099999999999999,7,157.0
270.0,0.7500000000000001,7,82.0
275.0,-0.020000000000000018,6,84.0
280.0,-0.35,10,119.0
