step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.08,4,8.0
20.0,-0.39999999999999997,10,48.0
25.0,-0.53,11,101.0
30.0,-0.6000000000000001,12,161.0
35.0,-0.18999999999999995,8,180.0
40.0,0.1200000000000001,8,168.0
45.0,-0.3400000000000001,8,202.0
50.0,-0.4500000000000002,12,247.0
55.0,-0.6999999999999997,14,317.0
60.0,-0.73,16,390.0
65.0,-0.8000000000000003,16,470.0
70.0,-0.7999999999999998,16,550.0
75.0,-0.8600000000000003,18,636.0
80.0,0.4500000000000002,16,591.0
85.0,-0.8999999999999995,20,681.0
90.0,0.3799999999999999,19,643.0
95.0,1.5,15,493.0
100.0,1.3499999999999996,11,358.0
105.0,1.3000000000000003,10,228.0
110.0,0.5299999999999998,11,175.0
115.0,-0.1200000000000001,10,187.0
120.0,-0.18999999999999995,11,206.0
125.0,-0.3599999999999999,9,242.0
130.0,-0.4900000000000002,11,291.0
135.0,0.5100000000000002,6,240.0
140.0,1.3399999999999999,1,106.0
145.0,-0.050000000000000044,4,111.0
150.0,-0.2899999999999998,8,140.0
155.0,-0.4500000000000002,9,185.0
160.0,-0.5699999999999998,14,242.0
165.0,-0.8399999999999999,17,326.0
170.0,-0.9199999999999999,19,418.0
175.0,0.2699999999999996,15,391.0
180.0,1.1300000000000003,6,278.0
185.0,0.07999999999999963,10,270.0
190.0,-0.5999999999999996,14,330.0
195.0,-0.010000000000000231,14,331.0
200.0,0.48,12,283.0
205.0,-0.10000000000000009,12,293.0
210.0,0.3700000000000001,9,256.0
215.0,0.81,9,175.0
220.0,0.27,8,148.0
225.0,0.42999999999999994,7,105.0
230.0,-0.32999999999999985,10,138.0
235.0,-0.020000000000000018,9,140.0
240.0,-0.3900000000000001,11,179.0
245.0,0.16999999999999993,7,162.0
250.0,0.7500000000000001,4,87.0
255.0,-0.15000000000000002,9,102.0
260.0,-0.49,11,151.0
265.0,-0.1399999999999999,7,165.0
270.0,-0.2200000000000002,12,187.0
275.0,-0.43999999999999995,9,231.0
