step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.03,2,3.0
20.0,-0.31999999999999995,8,35.0
25.0,-0.27,8,62.0
30.0,-0.5399999999999999,11,116.0
35.0,-0.14000000000000012,9,130.0
40.0,-0.18999999999999995,11,149.0
45.0,0.07000000000000006,7,142.0
50.0,0.47,7,95.0
55.0,0.29999999999999993,4,65.0
60.0,0.13,7,52.0
65.0,0.010000000000000009,3,51.0
70.0,0.020000000000000018,5,49.0
75.0,0.14999999999999997,3,34.0
80.0,0.19000000000000003,2,15.0
85.0,0.15,0,0.0
90.0,-0.28,8,28.0
95.0,-0.20999999999999996,6,49.0
100.0,-0.4,10,89.0
105.0,-0.37,8,126.0
110.0,-0.49,10,175.0
115.0,0.1299999999999999,4,162.0
120.0,0.28,6,134.0
125.0,-0.3899999999999999,9,173.0
130.0,-0.5100000000000002,11,224.0
135.0,-0.5499999999999998,11,279.0
140.0,-0.73,15,352.0
145.0,-0.2999999999999998,11,382.0
150.0,-0.27,12,409.0
155.0,-0.16999999999999993,8,426.0
160.0,-0.40000000000000036,13,466.0
165.0,0.8400000000000003,10,382.0
170.0,2.9299999999999997,8,89.0
175.0,0.0,8,89.0
180.0,-0.4600000000000001,10,135.0
185.0,-0.5499999999999998,12,190.0
190.0,-0.030000000000000027,12,193.0
195.0,-0.6599999999999999,14,259.0
200.0,-0.9199999999999999,20,351.0
205.0,-1.0200000000000005,22,453.0
210.0,-0.09999999999999964,18,463.0
215.0,0.7799999999999998,12,385.0
220.0,0.3400000000000003,10,351.0
225.0,0.7199999999999998,12,279.0
230.0,-0.75,19,354.0
235.0,-1.17,24,471.0
240.0,-0.3200000000000003,22,503.0
245.0,0.23000000000000043,16,480.0
250.0,-0.16999999999999993,16,497.0
255.0,-0.8200000000000003,18,579.0
260.0,-0.9000000000000004,18,669.0
265.0,-1.04,22,773.0
270.0,-0.009999999999999787,20,774.0
275.0,0.8399999999999999,16,690.0
280.0,0.40000000000000036,16,650.0
285.0,-0.8600000000000003,18,736.0
