step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.08,5,8.0
20.0,-0.33999999999999997,7,42.0
25.0,-0.11000000000000004,4,53.0
30.0,-0.20999999999999996,6,74.0
35.0,-0.31000000000000005,7,105.0
40.0,-0.4099999999999999,9,146.0
45.0,0.15999999999999992,8,130.0
50.0,-0.51,13,181.0
55.0,-0.71,15,252.0
60.0,-0.8399999999999999,17,336.0
65.0,-0.94,20,430.0
70.0,-1.0499999999999998,21,535.0
75.0,-1.1600000000000001,25,651.0
80.0,-1.25,25,776.0
85.0,-1.3200000000000003,28,908.0
90.0,-1.6099999999999994,33,1069.0
95.0,-1.6900000000000013,35,1238.0
100.0,-1.8499999999999996,37,1423.0
105.0,-1.8999999999999986,39,1613.0
110.0,-2.0400000000000027,41,1817.0
115.0,-2.1099999999999994,43,2028.0
120.0,-2.2300000000000004,47,2251.0
125.0,-2.4599999999999973,51,2497.0
130.0,-0.7000000000000028,47,2567.0
135.0,1.4600000000000009,40,2421.0
140.0,0.6799999999999997,36,2353.0
145.0,-0.3099999999999987,36,2384.0
150.0,0.39000000000000057,31,2345.0
155.0,1.6999999999999993,31,2175.0
160.0,0.879999999999999,34,2087.0
165.0,1.2200000000000024,33,1965.0
170.0,3.769999999999998,27,1588.0
175.0,-0.5299999999999994,19,1641.0
180.0,0.16000000000000014,16,1625.0
185.0,-0.33999999999999986,22,1659.0
190.0,-1.0100000000000016,31,1760.0
195.0,1.2300000000000004,27,1637.0
200.0,3.540000000000001,23,1283.0
205.0,4.58,16,825.0
210.0,-0.35999999999999943,13,861.0
215.0,-0.7100000000000009,19,932.0
220.0,-1.1899999999999995,28,1051.0
225.0,-1.4900000000000002,31,1200.0
230.0,-1.6500000000000004,35,1365.0
235.0,-0.2599999999999998,33,1391.0
240.0,-1.75,37,1566.0
245.0,-0.46999999999999886,31,1613.0
250.0,1.1499999999999986,25,1498.0
255.0,-1.2300000000000004,26,1621.0
260.0,-1.4800000000000004,33,1769.0
265.0,-1.8499999999999979,38,1954.0
