step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.03,2,3.0
20.0,-0.32999999999999996,7,36.0
25.0,-0.19000000000000006,8,55.0
30.0,-0.44999999999999996,9,100.0
35.0,-0.020000000000000018,5,102.0
40.0,0.08999999999999997,6,93.0
45.0,-0.33999999999999997,8,127.0
50.0,-0.52,13,179.0
55.0,-0.4500000000000002,12,224.0
60.0,-0.5199999999999996,12,276.0
65.0,-0.7000000000000002,14,346.0
70.0,-0.79,16,425.0
75.0,-0.8899999999999997,18,514.0
80.0,-0.9800000000000004,20,612.0
85.0,-1.0700000000000003,23,719.0
90.0,0.2600000000000007,22,693.0
95.0,1.4899999999999993,15,544.0
100.0,0.6200000000000001,13,482.0
105.0,0.47000000000000064,18,435.0
110.0,-0.8900000000000006,23,524.0
115.0,-1.1899999999999995,25,643.0
120.0,-0.0600000000000005,22,649.0
125.0,0.6400000000000006,17,585.0
130.0,-0.09000000000000075,20,594.0
135.0,0.40000000000000036,18,554.0
140.0,1.4699999999999998,10,407.0
145.0,1.4300000000000002,10,264.0
150.0,0.5900000000000003,6,205.0
155.0,0.5699999999999998,11,148.0
160.0,-0.1499999999999999,10,163.0
165.0,-0.2200000000000002,12,185.0
170.0,-0.6099999999999999,14,246.0
175.0,-0.7000000000000002,14,316.0
180.0,-0.73,15,389.0
185.0,0.3200000000000003,10,357.0
190.0,1.4099999999999997,6,216.0
195.0,0.6000000000000001,7,156.0
200.0,-0.07999999999999985,9,164.0
205.0,-0.2300000000000002,8,187.0
210.0,-0.4299999999999997,10,230.0
215.0,0.6399999999999999,8,166.0
220.0,-0.49,10,215.0
225.0,-0.54,12,269.0
230.0,-0.69,15,338.0
235.0,-0.9400000000000004,20,432.0
240.0,-1.04,23,536.0
245.0,-1.1999999999999993,24,656.0
250.0,-1.21,25,777.0
255.0,0.11999999999999922,22,765.0
260.0,1.4700000000000006,15,618.0
265.0,-0.29000000000000004,16,647.0
270.0,-1.1800000000000006,28,765.0
275.0,-1.5299999999999994,32,918.0
280.0,-1.67,35,1085.0
