step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.05,3,5.0
20.0,-0.31,7,36.0
25.0,-0.15000000000000002,7,51.0
30.0,-0.43999999999999995,9,95.0
35.0,-0.48,11,143.0
40.0,-0.6300000000000001,13,206.0
45.0,-0.69,15,275.0
50.0,-0.79,17,354.0
55.0,-0.9000000000000004,19,444.0
60.0,-0.9499999999999993,19,539.0
65.0,-0.020000000000000462,17,541.0
70.0,0.6400000000000006,13,477.0
75.0,-0.28000000000000025,15,505.0
80.0,-0.75,15,580.0
85.0,-0.7999999999999998,17,660.0
90.0,-0.9800000000000004,21,758.0
95.0,-1.0899999999999999,23,867.0
100.0,0.5899999999999999,17,808.0
105.0,2.3600000000000003,9,572.0
110.0,-0.28000000000000025,6,600.0
115.0,-0.5899999999999999,15,659.0
120.0,-0.20000000000000018,16,679.0
125.0,-0.41000000000000014,23,720.0
130.0,-0.75,19,795.0
135.0,-0.8700000000000001,21,882.0
140.0,0.9000000000000004,15,792.0
145.0,2.5599999999999996,7,536.0
150.0,0.5200000000000005,2,484.0
155.0,-0.28000000000000025,9,512.0
160.0,-0.7000000000000002,19,582.0
165.0,-1.17,25,699.0
170.0,-1.1400000000000006,24,813.0
175.0,-1.2299999999999986,26,936.0
180.0,-1.3000000000000007,26,1066.0
185.0,-1.379999999999999,29,1204.0
190.0,-1.3800000000000008,28,1342.0
195.0,-1.4700000000000006,31,1489.0
200.0,0.6100000000000012,28,1428.0
205.0,2.459999999999999,20,1182.0
210.0,0.21000000000000085,10,1161.0
215.0,0.8599999999999994,10,1075.0
220.0,1.3800000000000008,13,937.0
225.0,2.509999999999999,10,686.0
230.0,-0.4899999999999993,11,735.0
235.0,-0.7000000000000011,17,805.0
240.0,-0.27999999999999936,16,833.0
245.0,-0.4399999999999995,24,877.0
250.0,-1.370000000000001,29,1014.0
255.0,-1.4699999999999989,31,1161.0
260.0,-1.0200000000000014,29,1263.0
265.0,-0.9499999999999993,30,1358.0
270.0,0.5999999999999996,28,1298.0
275.0,2.5,20,1048.0
