step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.03,3,3.0
20.0,-0.38,10,41.0
25.0,-0.52,11,93.0
30.0,-0.59,12,152.0
35.0,-0.6600000000000001,14,218.0
40.0,-0.6999999999999997,14,288.0
45.0,-0.73,15,361.0
50.0,-0.8300000000000005,18,444.0
55.0,-1.0,22,544.0
60.0,-0.13999999999999968,16,558.0
65.0,0.8499999999999996,12,473.0
70.0,1.1200000000000006,6,361.0
75.0,0.9699999999999998,12,264.0
80.0,1.0100000000000002,12,163.0
85.0,-0.6299999999999999,14,226.0
90.0,-0.28000000000000025,14,254.0
95.0,-0.3599999999999999,15,290.0
100.0,0.17999999999999972,11,272.0
105.0,0.9300000000000002,5,179.0
110.0,0.19999999999999996,8,159.0
115.0,-0.5999999999999999,13,219.0
120.0,-0.41000000000000014,12,260.0
125.0,-0.6699999999999999,16,327.0
130.0,-0.8800000000000003,18,415.0
135.0,-0.9099999999999993,19,506.0
140.0,-0.9800000000000004,20,604.0
145.0,-1.04,22,708.0
150.0,-1.0999999999999996,22,818.0
155.0,-1.1099999999999994,23,929.0
160.0,-1.3600000000000012,28,1065.0
165.0,-1.4000000000000004,28,1205.0
170.0,0.120000000000001,25,1193.0
175.0,1.4399999999999995,18,1049.0
180.0,2.2799999999999994,10,821.0
185.0,2.4800000000000004,12,573.0
190.0,0.2400000000000002,15,549.0
195.0,-0.8300000000000001,21,632.0
200.0,-0.08999999999999986,19,641.0
205.0,0.23000000000000043,16,618.0
210.0,-0.8300000000000001,20,701.0
215.0,-1.0299999999999994,22,804.0
220.0,-1.1000000000000014,22,914.0
225.0,-1.0999999999999996,22,1024.0
230.0,-1.1799999999999997,24,1142.0
235.0,-1.4600000000000009,32,1288.0
240.0,0.6000000000000014,26,1228.0
245.0,2.5699999999999985,18,971.0
250.0,0.1700000000000017,10,954.0
255.0,0.0799999999999983,16,946.0
260.0,0.870000000000001,14,859.0
265.0,2.2,10,639.0
270.0,-0.11000000000000032,10,650.0
275.0,-0.23000000000000043,14,673.0
