step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.06,4,6.0
20.0,-0.45,10,51.0
25.0,-0.30000000000000004,8,81.0
30.0,-0.48,10,129.0
35.0,-0.06000000000000005,6,135.0
40.0,0.27,6,108.0
45.0,0.3900000000000001,4,69.0
50.0,0.30999999999999994,5,38.0
55.0,-0.30000000000000004,6,68.0
60.0,-0.019999999999999907,5,70.0
65.0,-0.27,6,97.0
70.0,-0.30000000000000004,6,127.0
75.0,-0.3400000000000001,7,161.0
80.0,-0.3999999999999997,8,201.0
85.0,-0.43000000000000016,11,244.0
90.0,-0.73,16,317.0
95.0,-0.81,17,398.0
100.0,-0.8900000000000001,18,487.0
105.0,-0.8999999999999995,18,577.0
110.0,-0.9700000000000006,20,674.0
115.0,-0.34999999999999964,16,709.0
120.0,-0.3799999999999999,20,747.0
125.0,-1.0000000000000009,20,847.0
130.0,-1.0399999999999991,23,951.0
135.0,-1.2100000000000009,25,1072.0
140.0,-1.2899999999999991,26,1201.0
145.0,-1.3900000000000006,28,1340.0
150.0,-1.4900000000000002,30,1489.0
155.0,-1.5399999999999991,32,1643.0
160.0,-1.7199999999999989,36,1815.0
165.0,-1.8300000000000018,37,1998.0
170.0,-1.9600000000000009,40,2194.0
175.0,-2.0,40,2394.0
180.0,-2.169999999999998,44,2611.0
185.0,-0.7899999999999991,39,2690.0
190.0,0.3099999999999987,32,2659.0
195.0,-0.03999999999999915,34,2663.0
200.0,-1.2900000000000027,38,2792.0
205.0,0.490000000000002,35,2743.0
210.0,-0.870000000000001,37,2830.0
215.0,1.6500000000000021,33,2665.0
220.0,5.0,25,2165.0
225.0,6.8199999999999985,19,1483.0
230.0,3.5199999999999996,13,1131.0
235.0,4.010000000000001,17,730.0
240.0,-0.16000000000000014,13,746.0
245.0,0.04999999999999982,19,741.0
250.0,-0.019999999999999574,22,743.0
255.0,0.33999999999999986,22,709.0
260.0,-0.6400000000000006,19,773.0
265.0,-0.8699999999999992,21,860.0
270.0,0.7199999999999998,19,788.0
275.0,2.09,13,579.0
