step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.03,2,3.0
20.0,-0.31999999999999995,7,35.0
25.0,-0.19000000000000006,7,54.0
30.0,-0.35,7,89.0
35.0,-0.39,9,128.0
40.0,-0.49,11,177.0
45.0,-0.6000000000000001,13,237.0
50.0,0.050000000000000266,11,232.0
55.0,-0.8300000000000001,19,315.0
60.0,-0.9499999999999997,19,410.0
65.0,-1.0700000000000003,23,517.0
70.0,-1.1500000000000004,23,632.0
75.0,-1.2299999999999995,27,755.0
80.0,0.019999999999999574,21,753.0
85.0,1.3500000000000005,16,618.0
90.0,1.0699999999999994,20,511.0
95.0,-0.5199999999999996,20,563.0
100.0,-0.8399999999999999,21,647.0
105.0,-1.0499999999999998,21,752.0
110.0,-1.040000000000001,22,856.0
115.0,-1.0899999999999999,22,965.0
120.0,-1.1099999999999994,23,1076.0
125.0,-1.370000000000001,28,1213.0
130.0,-1.4299999999999997,30,1356.0
135.0,-1.5,30,1506.0
140.0,0.5999999999999996,24,1446.0
145.0,2.360000000000001,16,1210.0
150.0,2.76,14,934.0
155.0,0.8499999999999996,15,849.0
160.0,-0.8599999999999994,22,935.0
165.0,-1.0999999999999996,22,1045.0
170.0,-1.1300000000000008,23,1158.0
175.0,-1.1999999999999993,24,1278.0
180.0,-1.2599999999999998,26,1404.0
185.0,-1.3000000000000007,26,1534.0
190.0,-1.3900000000000006,30,1673.0
195.0,-1.5999999999999979,32,1833.0
200.0,-1.6400000000000006,34,1997.0
205.0,-1.7000000000000028,34,2167.0
210.0,-1.7699999999999996,36,2344.0
215.0,-1.7999999999999972,36,2524.0
220.0,-1.860000000000003,38,2710.0
225.0,-1.8999999999999986,38,2900.0
230.0,-2.16,44,3116.0
235.0,-0.5,40,3166.0
240.0,1.620000000000001,32,3004.0
245.0,0.8499999999999979,30,2919.0
250.0,-0.28999999999999915,30,2948.0
255.0,-1.3200000000000003,32,3080.0
260.0,-1.629999999999999,34,3243.0
265.0,-1.7999999999999972,37,3423.0
270.0,-1.9000000000000057,38,3613.0
