step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.09,7,9.0
20.0,-0.48,10,57.0
25.0,-0.25,6,82.0
30.0,-0.2500000000000001,8,107.0
35.0,-0.4099999999999999,9,148.0
40.0,-0.56,12,204.0
45.0,-0.6499999999999999,14,269.0
50.0,-0.77,18,346.0
55.0,-1.0099999999999998,22,447.0
60.0,-1.12,23,559.0
65.0,-0.5300000000000002,18,612.0
70.0,-0.29000000000000004,18,641.0
75.0,-1.0300000000000002,22,744.0
80.0,-1.1799999999999988,24,862.0
85.0,-0.9900000000000002,24,961.0
90.0,-1.2300000000000004,28,1084.0
95.0,-1.2300000000000004,28,1207.0
100.0,-1.459999999999999,30,1353.0
105.0,-1.5,30,1503.0
110.0,-1.6400000000000023,34,1667.0
115.0,-1.7099999999999973,35,1838.0
120.0,-1.3399999999999999,34,1972.0
125.0,-1.5,36,2122.0
130.0,-1.8000000000000007,36,2302.0
135.0,-1.9000000000000021,38,2492.0
140.0,0.5900000000000034,36,2433.0
145.0,2.799999999999997,26,2153.0
150.0,3.8000000000000007,20,1773.0
155.0,1.790000000000001,20,1594.0
160.0,3.9799999999999986,16,1196.0
165.0,2.5700000000000003,16,939.0
170.0,1.3100000000000005,16,808.0
175.0,-0.8200000000000003,24,890.0
180.0,-1.4000000000000004,32,1030.0
185.0,-1.6799999999999997,34,1198.0
190.0,-1.7699999999999996,36,1375.0
195.0,-2.0,42,1575.0
200.0,-2.1999999999999993,44,1795.0
205.0,-2.2300000000000004,45,2018.0
210.0,-2.3599999999999994,48,2254.0
215.0,-0.8100000000000023,45,2335.0
220.0,0.4400000000000013,36,2291.0
225.0,0.620000000000001,35,2229.0
230.0,-1.9600000000000009,40,2425.0
235.0,-2.2399999999999984,48,2649.0
240.0,-2.5400000000000027,52,2903.0
245.0,-2.599999999999998,52,3163.0
250.0,-2.7100000000000044,56,3434.0
255.0,-2.799999999999997,56,3714.0
260.0,-2.8599999999999994,60,4000.0
265.0,-3.1199999999999974,64,4312.0
270.0,-3.260000000000005,66,4638.0
