step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.01,1,1.0
20.0,-0.26,6,27.0
25.0,-0.30999999999999994,7,58.0
30.0,-0.10999999999999999,6,69.0
35.0,-0.2300000000000001,6,92.0
40.0,-0.37,8,129.0
45.0,-0.3999999999999999,8,169.0
50.0,-0.45999999999999996,11,215.0
55.0,-0.6400000000000001,14,279.0
60.0,-0.46999999999999975,11,326.0
65.0,-0.4900000000000002,12,375.0
70.0,-0.5999999999999996,12,435.0
75.0,-0.6800000000000006,14,503.0
80.0,-0.7000000000000002,14,573.0
85.0,-0.7599999999999998,17,649.0
90.0,-0.8700000000000001,18,736.0
95.0,-0.919999999999999,20,828.0
100.0,-1.0,20,928.0
105.0,-1.0,20,1028.0
110.0,-1.1000000000000014,22,1138.0
115.0,-1.0999999999999996,22,1248.0
120.0,-1.1399999999999988,24,1362.0
125.0,-1.200000000000001,24,1482.0
130.0,1.08,23,1374.0
135.0,-0.34999999999999964,24,1409.0
140.0,-1.2799999999999994,27,1537.0
145.0,-1.4000000000000004,28,1677.0
150.0,-1.4699999999999989,30,1824.0
155.0,-1.5600000000000023,32,1980.0
160.0,-1.6499999999999986,34,2145.0
165.0,-1.8100000000000023,37,2326.0
170.0,-1.8199999999999967,38,2508.0
175.0,-1.9200000000000017,40,2700.0
180.0,-2.0599999999999987,42,2906.0
185.0,-2.110000000000003,43,3117.0
190.0,-2.280000000000001,46,3345.0
195.0,-2.3299999999999983,48,3578.0
200.0,-1.1499999999999986,48,3693.0
205.0,0.6000000000000014,38,3633.0
210.0,-0.3200000000000003,40,3665.0
215.0,-1.4600000000000009,40,3811.0
220.0,-2.039999999999999,42,4015.0
225.0,-2.1000000000000014,42,4225.0
230.0,-1.3500000000000014,38,4360.0
235.0,-1.3900000000000006,42,4499.0
240.0,-1.9399999999999977,41,4693.0
245.0,-2.049999999999997,41,4898.0
250.0,-2.0500000000000043,41,5103.0
255.0,-2.049999999999997,41,5308.0
260.0,-2.0500000000000043,41,5513.0
265.0,-2.059999999999995,42,5719.0
