step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.02,2,2.0
20.0,-0.31,7,33.0
25.0,-0.15999999999999998,6,49.0
30.0,-0.42000000000000004,9,91.0
35.0,-0.04999999999999993,5,96.0
40.0,0.05999999999999994,6,90.0
45.0,-0.2799999999999999,6,118.0
50.0,-0.42000000000000015,10,160.0
55.0,0.3700000000000001,5,123.0
60.0,0.66,5,57.0
65.0,0.2899999999999999,3,28.0
70.0,0.010000000000000009,3,27.0
75.0,-0.19,5,46.0
80.0,-0.02999999999999997,5,49.0
85.0,-0.25,5,74.0
90.0,0.06999999999999995,5,67.0
95.0,0.10999999999999999,5,56.0
100.0,-0.029999999999999916,5,59.0
105.0,-0.25,5,84.0
110.0,0.29999999999999993,1,54.0
115.0,0.4,2,14.0
120.0,-0.06,2,20.0
125.0,-0.25,6,45.0
130.0,-0.18,4,63.0
135.0,-0.28,7,91.0
140.0,0.28,3,63.0
145.0,0.35,3,28.0
150.0,-0.24,7,52.0
155.0,-0.35,7,87.0
160.0,-0.4900000000000001,13,136.0
165.0,-0.6499999999999997,13,201.0
170.0,-0.5100000000000002,14,252.0
175.0,-0.75,15,327.0
180.0,-0.8199999999999998,17,409.0
185.0,0.11999999999999966,13,397.0
190.0,0.9300000000000002,8,304.0
195.0,0.010000000000000231,10,303.0
200.0,-0.7200000000000002,16,375.0
205.0,0.33000000000000007,13,342.0
210.0,1.1600000000000001,9,226.0
215.0,0.3999999999999997,9,186.0
220.0,0.31000000000000005,7,155.0
225.0,0.87,2,68.0
230.0,-0.029999999999999916,5,71.0
235.0,-0.5,12,121.0
240.0,-0.43999999999999995,11,165.0
245.0,-0.6600000000000001,14,231.0
250.0,-0.029999999999999805,10,234.0
255.0,0.4099999999999999,8,193.0
260.0,-0.3800000000000001,8,231.0
265.0,-0.6099999999999999,14,292.0
270.0,0.33000000000000007,10,259.0
275.0,0.94,7,165.0
280.0,-0.020000000000000018,10,167.0
285.0,-0.6200000000000001,13,229.0
290.0,-0.71,16,300.0
