step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.1,5,10.0
20.0,-0.32999999999999996,7,43.0
25.0,-0.13999999999999996,4,57.0
30.0,-0.20000000000000007,6,77.0
35.0,-0.30000000000000004,6,107.0
40.0,-0.4099999999999999,10,148.0
45.0,-0.52,12,200.0
50.0,-0.6299999999999999,14,263.0
55.0,0.1200000000000001,13,251.0
60.0,-0.7000000000000002,15,321.0
65.0,-0.8200000000000003,17,403.0
70.0,-0.8899999999999997,18,492.0
75.0,-1.0499999999999998,22,597.0
80.0,-1.1000000000000005,22,707.0
85.0,-1.1899999999999995,26,826.0
90.0,-0.3200000000000003,24,858.0
95.0,0.8300000000000001,20,775.0
100.0,-0.7799999999999994,22,853.0
105.0,-1.25,28,978.0
110.0,-1.5,30,1128.0
115.0,0.5899999999999999,25,1069.0
120.0,2.209999999999999,18,848.0
125.0,0.4800000000000004,20,800.0
130.0,-1.2400000000000002,28,924.0
135.0,-1.5700000000000003,34,1081.0
140.0,-0.2699999999999996,30,1108.0
145.0,0.8300000000000001,23,1025.0
150.0,0.34999999999999964,24,990.0
155.0,-1.0,24,1090.0
160.0,-1.4299999999999997,30,1233.0
165.0,-1.6300000000000008,34,1396.0
170.0,-1.6999999999999993,34,1566.0
175.0,-1.7300000000000004,36,1739.0
180.0,-1.8000000000000007,36,1919.0
185.0,-1.8599999999999994,38,2105.0
190.0,0.240000000000002,33,2081.0
195.0,1.8599999999999994,29,1895.0
200.0,-1.4299999999999997,30,2038.0
205.0,-1.8100000000000023,40,2219.0
210.0,-2.0,40,2419.0
215.0,-2.039999999999999,42,2623.0
220.0,-2.099999999999998,42,2833.0
225.0,-2.16,44,3049.0
230.0,-2.2300000000000004,46,3272.0
235.0,0.5899999999999963,46,3213.0
240.0,3.4400000000000013,36,2869.0
245.0,5.630000000000003,31,2306.0
250.0,3.539999999999999,24,1952.0
255.0,2.710000000000001,22,1681.0
260.0,2.7499999999999982,17,1406.0
265.0,2.83,18,1123.0
270.0,0.25,18,1098.0
