step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.11,6,11.0
20.0,-0.43000000000000005,10,54.0
25.0,-0.2799999999999999,9,82.0
30.0,-0.36,10,118.0
35.0,-0.10000000000000009,10,128.0
40.0,-0.5700000000000001,12,185.0
45.0,0.030000000000000027,8,182.0
50.0,0.6900000000000002,6,113.0
55.0,0.47999999999999987,6,65.0
60.0,0.050000000000000044,8,60.0
65.0,-0.4,8,100.0
70.0,-0.45999999999999996,10,146.0
75.0,-0.54,12,200.0
80.0,-0.6000000000000001,12,260.0
85.0,-0.6000000000000001,12,320.0
90.0,-0.8799999999999999,20,408.0
95.0,-0.05999999999999961,14,414.0
100.0,0.17999999999999972,16,396.0
105.0,-0.3200000000000003,16,428.0
110.0,-0.8099999999999996,17,509.0
115.0,0.4299999999999997,14,466.0
120.0,1.69,4,297.0
125.0,1.5300000000000002,9,144.0
130.0,-0.08000000000000007,10,152.0
135.0,-0.52,12,204.0
140.0,-0.6200000000000001,13,266.0
145.0,-0.22999999999999998,12,289.0
150.0,-0.27,14,316.0
155.0,0.5100000000000002,8,265.0
160.0,1.4,8,125.0
165.0,-0.21999999999999997,10,147.0
170.0,-0.6199999999999999,16,209.0
175.0,-0.4500000000000002,14,254.0
180.0,-0.77,16,331.0
185.0,-0.8999999999999999,18,421.0
190.0,-0.96,20,517.0
195.0,-1.0499999999999998,22,622.0
200.0,-1.1500000000000004,24,737.0
205.0,0.15000000000000036,19,722.0
210.0,1.2699999999999996,12,595.0
215.0,0.1200000000000001,13,583.0
220.0,-0.8799999999999999,20,671.0
225.0,0.3700000000000001,18,634.0
230.0,1.5499999999999998,12,479.0
235.0,-0.79,17,558.0
240.0,-1.04,25,662.0
245.0,-0.13999999999999968,22,676.0
250.0,1.33,15,543.0
255.0,-0.28000000000000025,16,571.0
260.0,-1.0,22,671.0
265.0,-0.4900000000000002,21,720.0
270.0,-0.10999999999999943,20,731.0
275.0,-0.8899999999999997,23,820.0
280.0,-1.2800000000000011,26,948.0
285.0,-1.0299999999999994,24,1051.0
