step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.04,2,4.0
20.0,-0.37,8,41.0
25.0,-0.24000000000000005,8,65.0
30.0,-0.4,8,105.0
35.0,0.010000000000000009,4,104.0
40.0,0.020000000000000018,6,102.0
45.0,-0.17999999999999994,4,120.0
50.0,-0.30000000000000004,7,150.0
55.0,-0.5,11,200.0
60.0,0.3799999999999999,6,162.0
65.0,0.8000000000000002,6,82.0
70.0,0.08999999999999997,4,73.0
75.0,0.15000000000000002,5,58.0
80.0,0.13999999999999996,4,44.0
85.0,-0.21000000000000002,5,65.0
90.0,-0.4,9,105.0
95.0,-0.44999999999999996,9,150.0
100.0,-0.4099999999999999,11,191.0
105.0,-0.55,11,246.0
110.0,-0.6299999999999999,15,309.0
115.0,-0.75,15,384.0
120.0,-0.8399999999999999,18,468.0
125.0,-0.9500000000000002,19,563.0
130.0,0.3899999999999997,15,524.0
135.0,1.4200000000000004,9,382.0
140.0,-0.5699999999999998,13,439.0
145.0,-0.8300000000000001,19,522.0
150.0,-1.13,23,635.0
155.0,-1.1600000000000001,24,751.0
160.0,-1.370000000000001,29,888.0
165.0,0.1800000000000015,25,870.0
170.0,-1.3000000000000007,29,1000.0
175.0,0.0,24,1000.0
180.0,1.0199999999999996,19,898.0
185.0,0.7400000000000002,17,824.0
190.0,1.9000000000000004,13,634.0
195.0,-0.6900000000000004,15,703.0
200.0,-0.9299999999999997,21,796.0
205.0,0.09999999999999964,23,786.0
210.0,1.0600000000000005,15,680.0
215.0,0.5699999999999994,14,623.0
220.0,1.6800000000000006,7,455.0
225.0,1.3299999999999996,13,322.0
230.0,-0.71,18,393.0
235.0,-1.0399999999999996,23,497.0
240.0,0.08000000000000007,21,489.0
245.0,1.0599999999999996,11,383.0
250.0,0.10000000000000009,10,373.0
255.0,-0.6599999999999997,16,439.0
260.0,0.0,16,439.0
265.0,0.4299999999999997,15,396.0
270.0,-0.29000000000000004,20,425.0
275.0,0.17999999999999972,14,407.0
280.0,1.1700000000000004,8,290.0
