step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.07,3,7.0
20.0,-0.32,8,39.0
25.0,-0.12,4,51.0
30.0,-0.24,8,75.0
35.0,-0.040000000000000036,4,79.0
40.0,-0.08999999999999997,6,88.0
45.0,-0.29999999999999993,6,118.0
50.0,-0.42000000000000015,10,160.0
55.0,-0.31999999999999984,8,192.0
60.0,-0.41999999999999993,10,234.0
65.0,-0.5,10,284.0
70.0,0.43999999999999995,4,240.0
75.0,0.95,2,145.0
80.0,-0.28,7,173.0
85.0,-0.43999999999999995,11,217.0
90.0,0.9099999999999999,10,126.0
95.0,-0.41999999999999993,11,168.0
100.0,-0.1100000000000001,8,179.0
105.0,-0.10999999999999988,8,190.0
110.0,0.47,5,143.0
115.0,0.99,1,44.0
120.0,0.24,3,20.0
125.0,-0.24,6,44.0
130.0,-0.39999999999999997,9,84.0
135.0,-0.45000000000000007,9,129.0
140.0,-0.51,11,180.0
145.0,-0.55,11,235.0
150.0,-0.6200000000000001,13,297.0
155.0,-0.6499999999999999,13,362.0
160.0,-0.8099999999999996,20,443.0
165.0,-0.8900000000000006,19,532.0
170.0,-1.0199999999999996,21,634.0
175.0,-1.0600000000000005,22,740.0
180.0,-1.1500000000000004,23,855.0
185.0,-1.1799999999999997,25,973.0
190.0,-1.3399999999999999,27,1107.0
195.0,-1.4800000000000004,33,1255.0
200.0,-1.75,35,1430.0
205.0,-1.7799999999999976,37,1608.0
210.0,-1.3300000000000018,33,1741.0
215.0,-1.3200000000000003,35,1873.0
220.0,0.28000000000000114,30,1845.0
225.0,1.8099999999999987,25,1664.0
230.0,1.0600000000000005,23,1558.0
235.0,2.9299999999999997,22,1265.0
240.0,-0.9199999999999999,20,1357.0
245.0,-1.0600000000000005,24,1463.0
250.0,-1.3399999999999999,30,1597.0
255.0,0.47000000000000064,31,1550.0
260.0,2.09,26,1341.0
265.0,-1.1899999999999995,25,1460.0
270.0,-1.5000000000000018,32,1610.0
275.0,-0.75,33,1685.0
280.0,-0.41000000000000014,36,1726.0
