step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,-0.04,2,4.0
20.0,-0.34,7,38.0
25.0,-0.12,5,50.0
30.0,-0.21999999999999997,6,72.0
35.0,-0.30000000000000004,6,102.0
40.0,-0.41999999999999993,10,144.0
45.0,0.1399999999999999,5,130.0
50.0,0.20999999999999996,6,109.0
55.0,-0.45999999999999996,10,155.0
60.0,-0.5900000000000001,12,214.0
65.0,-0.6000000000000001,12,274.0
70.0,-0.6999999999999997,14,344.0
75.0,-0.73,16,417.0
80.0,-0.7999999999999998,16,497.0
85.0,-0.8700000000000001,20,584.0
90.0,-1.1400000000000006,24,698.0
95.0,-0.02999999999999936,20,701.0
100.0,0.9799999999999995,14,603.0
105.0,0.6299999999999999,14,540.0
110.0,0.4900000000000002,12,491.0
115.0,1.0100000000000002,12,390.0
120.0,-0.3500000000000001,11,425.0
125.0,-0.5199999999999996,16,477.0
130.0,1.5599999999999996,12,321.0
135.0,0.20999999999999996,14,300.0
140.0,-0.73,15,373.0
145.0,-0.77,16,450.0
150.0,-0.9699999999999998,20,547.0
155.0,-1.0200000000000005,22,649.0
160.0,-1.2299999999999995,26,772.0
165.0,-1.3999999999999995,28,912.0
170.0,-1.4800000000000004,32,1060.0
175.0,-1.5999999999999996,32,1220.0
180.0,-1.700000000000001,36,1390.0
185.0,-1.799999999999999,36,1570.0
190.0,-0.010000000000001563,34,1571.0
195.0,1.4300000000000015,28,1428.0
200.0,0.7199999999999989,26,1356.0
205.0,1.9100000000000001,23,1165.0
210.0,-0.019999999999999574,28,1167.0
215.0,1.0500000000000007,26,1062.0
220.0,0.21999999999999886,22,1040.0
225.0,0.2900000000000009,26,1011.0
230.0,0.8300000000000001,24,928.0
235.0,1.919999999999999,20,736.0
240.0,-0.7499999999999991,17,811.0
245.0,-0.9400000000000013,23,905.0
250.0,-1.3199999999999985,29,1037.0
255.0,-0.030000000000001137,29,1040.0
260.0,1.370000000000001,20,903.0
265.0,-0.9500000000000011,22,998.0
270.0,-1.2799999999999994,28,1126.0
